Dll,Assembly,Service,Package,Type,Interface
,,694dd9b6-b865-4c5b-ad85-86356e9c88dc,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,694dd9b6-b865-4c5b-ad85-86356e9c88dc,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,694dd9b6-b865-4c5b-ad85-86356e9c88dc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,,694dd9b6-b865-4c5b-ad85-86356e9c88dc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionProps
,,Microsoft.VisualStudio.Shell.Interop.SCompEnumService,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SCompEnumService,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SCompEnumService,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SCompEnumService,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SCompEnumService,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsAddWebReferenceDlg,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsAddWebReferenceDlg,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsAddWebReferenceDlg,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsAddWebReferenceDlg,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SVsAddWebReferenceDlg,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSmartOpenScope,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSmartOpenScope,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsSmartOpenScope,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsSmartOpenScope,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SVsSmartOpenScope,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsAssemblyNameUnification,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsAssemblyNameUnification,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsAssemblyNameUnification,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsAssemblyNameUnification,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SVsAssemblyNameUnification,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSQLCLRReferences,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSQLCLRReferences,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsSQLCLRReferences,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsSQLCLRReferences,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SVsSQLCLRReferences,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsStrongNameKeys,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsStrongNameKeys,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsStrongNameKeys,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsStrongNameKeys,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,Microsoft.VisualStudio.Shell.Interop.SVsStrongNameKeys,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,c67a5f0c-31c0-4316-9ef9-b451b30c829e,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,c67a5f0c-31c0-4316-9ef9-b451b30c829e,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,c67a5f0c-31c0-4316-9ef9-b451b30c829e,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,c67a5f0c-31c0-4316-9ef9-b451b30c829e,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,c67a5f0c-31c0-4316-9ef9-b451b30c829e,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,c269ada8-95f9-4987-a247-151fb2ddfb34,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,c269ada8-95f9-4987-a247-151fb2ddfb34,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,c269ada8-95f9-4987-a247-151fb2ddfb34,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,c269ada8-95f9-4987-a247-151fb2ddfb34,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,c269ada8-95f9-4987-a247-151fb2ddfb34,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,d4d51b8e-6ecf-4c42-a3e2-e0925e5115d6,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,d4d51b8e-6ecf-4c42-a3e2-e0925e5115d6,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,d4d51b8e-6ecf-4c42-a3e2-e0925e5115d6,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,d4d51b8e-6ecf-4c42-a3e2-e0925e5115d6,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,d4d51b8e-6ecf-4c42-a3e2-e0925e5115d6,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,4a3116fc-942b-4692-b9f4-344e08285712,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,4a3116fc-942b-4692-b9f4-344e08285712,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,4a3116fc-942b-4692-b9f4-344e08285712,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,4a3116fc-942b-4692-b9f4-344e08285712,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,4a3116fc-942b-4692-b9f4-344e08285712,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,26eb4812-18fe-4a11-bc23-7dc1c9b453a3,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,26eb4812-18fe-4a11-bc23-7dc1c9b453a3,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,26eb4812-18fe-4a11-bc23-7dc1c9b453a3,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,26eb4812-18fe-4a11-bc23-7dc1c9b453a3,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents2
,,26eb4812-18fe-4a11-bc23-7dc1c9b453a3,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,Microsoft.VisualStudio.Shell.Interop.SVSMDDesignerService,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,961afe89-0cc9-3dba-983f-e1416e158b08,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,053a8de0-5a5e-362f-8f1a-0fbfd70f8b36,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,8394d9e8-d8fb-39b7-a160-4c0dbe16e6fc,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,fc43bf19-86fe-4255-901e-15c8d236f3a4,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,ef902d46-ace1-3668-adff-b323562e22f9,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Design,39fd482d-c76c-4dd4-9e06-fb7c52f69c8a,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Editor.Implementation,48d069e8-1993-4752-baf3-232236a3ea4f,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.IVsSelectionEvents
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,910e8282-f867-11d0-ab36-00a0c90f2713,,,Microsoft.VisualStudio.Shell.Interop.IVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.IVsSelectionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsHTMLConverter,,,Microsoft.VisualStudio.Shell.Interop.IVsStructuredFileIO
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.IVsSelectionEvents
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,2b3b3a2d-4e79-11d3-9477-00c04f683646,,,Microsoft.VisualStudio.Shell.Interop.IVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.IVsSelectionEvents
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.IVsComponentSelectorProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsStructuredFileIO,,,Microsoft.VisualStudio.Shell.Interop.IVsStructuredFileIO
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.OLE.Interop.IOleComponent
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsBrowseProjectLocation
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionProps
,,Microsoft.VisualStudio.Shell.Interop.SWebApplicationCtxSvc,,,Microsoft.VisualStudio.Shell.Interop.IVsInstalledProduct
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.OLE.Interop.IOleComponent
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsBrowseProjectLocation
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionProps
,,49747e0d-9122-41f6-8572-70511c7e8a84,,,Microsoft.VisualStudio.Shell.Interop.IVsInstalledProduct
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.OLE.Interop.IOleComponent
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.Shell.Interop.IVsBrowseProjectLocation
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionEvents
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,,b9f6ad52-6a4f-4352-8a89-acc570b61325,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionProps
